,COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,Predicted_CH4_per(10^4 Barrer),Predicted_CO4_per(10^4 Barrer),Predicted_H2S_per(10^4 Barrer)
12204,linker111_C_linker2_C_acs-a_relaxed_interp_2.cif,26.60445,17.19817,0.22385,5793.09,3.9656,0.898909,1,0.571428571,0.380952381,0,0.031746032,0,0,0,0.015873016,577,0.667824074,0.031746032,0.109206349,21.69360967,20.410183,37.089108
12205,linker101_C_linker32_C_dei_relaxed_interp_2.cif,20.77901,17.51172,0.249382,6504.69,3.52479,0.898902,1,0.484848485,0.363636364,0.151515152,0,0,0,0,0,1121,0.547363281,0.151515152,0.460606061,23.61836269,20.90767,38.05633
12206,linker92_C_linker87_C_hca_relaxed.cif,25.59388,24.63133,0.237362,7318.3,3.68618,0.898902,0,0.625,0.375,0,0,0,0,0,0,190,0.703703704,0,0,19.12642816,20.53799,37.976093
12207,linker101_NH_linker89_CO_qtz_relaxed_interp_2.cif,22.93426,21.30265,0.236952,6631.31,3.73586,0.898885,1,0.511627907,0.372093023,0.069767442,0.046511628,1.5,0,0,0,160,0.606060606,0.11627907,0.372093023,21.70373401,21.378042,39.396267
12208,linker110_C_linker22_C_umw_relaxed.cif,23.03584,22.69909,0.229948,5944,3.8413,0.898883,1,0.515151515,0.393939394,0.03030303,0.060606061,0.5,0,0,0,329,0.604779412,0.090909091,0.300606061,23.70411424,19.991917,41.51219
12209,linker102_CH_linker46_N_qtz_relaxed.cif,22.0706,21.71807,0.266446,6916.65,3.24186,0.89888,1,0.550561798,0.359550562,0.08988764,0,0,0,0,0,187,0.636054422,0.08988764,0.273258427,20.29155272,24.615696,35.736416
12210,linker98_N_linker88_CH_dmp_relaxed_interp_2.cif,19.17118,16.59215,0.231931,6249.83,3.8176,0.898873,1,0.545454545,0.345454545,0.072727273,0.036363636,2,0,0,0,625,0.651041667,0.109090909,0.346181818,26.23635752,19.88641,41.630043
12211,linker107_CH_linker21_N_uoj_relaxed_interp_2.cif,21.99499,16.71297,0.200938,7730.61,4.4354,0.89886,1,0.489795918,0.448979592,0.06122449,0,0,0,0,0,393,0.51171875,0.06122449,0.186122449,21.40767989,18.216633,39.734356
12212,linker100_CH_linker2_N_kgm_relaxed.cif,22.15894,20.25301,0.272686,7127.46,3.18021,0.89886,0,0.518518519,0.333333333,0.074074074,0.074074074,1,0,0,0,163,0.646825397,0.148148148,0.48,20.23898638,22.302723,35.52168
12213,linker100_C_linker89_C_umc_relaxed_interp_2.cif,21.92096,17.96202,0.253483,6302.82,3.43913,0.898849,1,0.588235294,0.382352941,0,0.029411765,0,0,0,0,865,0.67578125,0.029411765,0.101176471,21.22316252,20.738905,37.047424
12214,linker98_N_linker82_CH_dmp_relaxed_interp_2.cif,20.48211,17.95819,0.225993,6242.64,3.92836,0.898845,1,0.537037037,0.351851852,0.111111111,0,0,0,0,0,577,0.621767241,0.111111111,0.337777778,24.21065437,19.978611,43.03715
12215,linker98_N_linker11_CH_sql_relaxed.cif,22.37586,21.48438,0.256829,6560.86,3.39612,0.898844,0,0.491803279,0.37704918,0.131147541,0,0,0,0,0,100,0.555555556,0.131147541,0.398688525,19.10135587,20.784962,33.88311
12216,linker109_N_linker11_CH_unc_relaxed_interp_2.cif,20.42868,16.31479,0.237061,7123.2,3.71711,0.898821,1,0.460674157,0.404494382,0.134831461,0,0,0,0,0,161,0.490853659,0.134831461,0.40988764,24.06095762,21.432323,39.762295
12217,linker98_C_linker27_C_sql_relaxed.cif,20.59125,19.89638,0.266734,6521.34,3.25208,0.89882,0,0.571428571,0.349206349,0.047619048,0.031746032,1.5,0,0,0,146.5,0.678240741,0.079365079,0.253968254,18.39147315,20.721779,34.22512
12218,linker104_CO_linker38_NH_und_relaxed_interp_2.cif,19.07032,15.33041,0.253531,6603.07,3.48872,0.898819,1,0.487804878,0.268292683,0.097560976,0.146341463,0.666666667,0,0,0,865,0.67578125,0.243902439,0.8,23.70001239,21.468721,41.050034
12219,linker98_CH_linker45_N_gis_relaxed_interp_4.cif,27.05431,20.71665,0.232972,5836.66,3.79135,0.898813,1,0.561403509,0.333333333,0.105263158,0,0,0,0,0,2689,0.656494141,0.105263158,0.32,22.02709784,17.497606,37.959843
12220,linker110_CH_linker104_N_pcu-g-e_relaxed.cif,22.73421,16.9343,0.219603,5361.46,4.04602,0.898799,1,0.465116279,0.441860465,0.046511628,0.046511628,1,0,0,0,481,0.501041667,0.093023256,0.301395349,24.23568737,19.841719,37.35247
12221,linker110_CO_linker62_NH_ana_relaxed.cif,23.47303,18.24556,0.222341,6457,4.03632,0.898789,1,0.428571429,0.321428571,0.178571429,0.071428571,2.5,0,0,0,601,0.521701389,0.25,0.788571429,24.59135423,20.455639,40.16483
12222,linker104_CH_linker64_N_unj_relaxed.cif,18.82909,18.23874,0.248933,6314.04,3.57936,0.898776,1,0.481481481,0.259259259,0.148148148,0.111111111,1.333333333,0,0,0,409,0.655448718,0.259259259,0.832592593,24.31587287,21.70066,45.0279
12223,linker111_C_linker73_C_crb_relaxed.cif,21.04764,16.00047,0.206529,6396.13,4.3374,0.898775,1,0.481012658,0.405063291,0.101265823,0,0,0,0,0.012658228,321,0.527960526,0.101265823,0.307848101,27.48652941,18.110126,37.671288
12224,linker107_N_linker67_CH_nfa_relaxed.cif,18.66294,15.84781,0.248159,6438.77,3.56908,0.898772,1,0.464285714,0.285714286,0.178571429,0.071428571,2.5,0,0,0,373,0.59775641,0.25,0.788571429,23.99977132,21.573124,41.42867
12225,linker100_C_linker38_C_nfa_relaxed.cif,20.44132,16.54838,0.268803,5955.16,3.25859,0.898763,1,0.5625,0.28125,0.0625,0.09375,0.666666667,0,0,0,625,0.72337963,0.15625,0.5125,22.02739166,21.908947,36.70506
12226,linker91_N_linker7_CH_kgd-a_relaxed.cif,18.73861,16.99766,0.226438,7784.99,3.89881,0.898763,0,0.461538462,0.384615385,0.153846154,0,0,0,0,0,325,0.50154321,0.153846154,0.467692308,18.92215239,20.73012,38.63735
12227,linker109_CH_linker22_N_unc_relaxed_interp_3.cif,21.75346,17.94241,0.231885,6826.9,3.81379,0.898757,1,0.546391753,0.350515464,0.06185567,0.041237113,1.5,0,0,0,415,0.652515723,0.103092784,0.329896907,22.50490651,20.284567,41.236977
12228,linker91_C_linker16_C_car_relaxed.cif,21.61915,19.87268,0.265139,7896.08,3.2776,0.898756,0,0.5,0.357142857,0.142857143,0,0,0,0,0,433,0.572751323,0.142857143,0.434285714,19.27780644,25.595978,35.07176
12229,linker100_C_linker16_C_dei_relaxed_interp_2.cif,20.28719,17.25469,0.236536,6619.08,3.73829,0.898755,1,0.529411765,0.382352941,0.058823529,0.029411765,2,0,0,0,1409,0.611545139,0.088235294,0.28,22.60410198,20.2437,41.363388
12230,linker111_C_linker41_C_acs-a_relaxed_interp_2.cif,25.84033,16.98437,0.245927,5447.7,3.57732,0.898743,1,0.584615385,0.338461538,0.030769231,0.030769231,1,0,0,0.015384615,637,0.698464912,0.061538462,0.199384615,21.00261988,20.332792,36.58423
12231,linker101_C_linker73_C_lcv_relaxed.cif,25.63579,18.41968,0.181155,5718.84,5.02662,0.898741,1,0.433333333,0.4,0.166666667,0,0,0,0,0,139,0.445512821,0.166666667,0.506666667,31.14768037,18.691643,34.968147
12232,linker92_CO_linker41_NH_hcb_relaxed.cif,16.50545,15.25054,0.301393,7392.85,2.85653,0.898738,0,0.5,0.269230769,0.115384615,0.115384615,1,0,0,0,316,0.675213675,0.230769231,0.747692308,21.40703913,26.475021,35.0934
12233,linker111_C_linker6_C_dia_relaxed.cif,18.02484,15.48811,0.229121,6403.91,3.90553,0.898735,1,0.52173913,0.289855072,0.057971014,0.115942029,0.5,0,0,0.014492754,201,0.697916667,0.173913043,0.575072464,24.87680192,20.247536,44.636173
12234,linker100_N_linker7_CH_uni_relaxed.cif,21.48783,20.90112,0.229805,7260.18,3.8456,0.898728,1,0.5,0.40625,0.0625,0.03125,2,0,0,0,433,0.563802083,0.09375,0.2975,21.49401501,20.779734,39.764126
12235,linker102_NH_linker29_CH2_qtz_relaxed.cif,20.33951,15.80044,0.198235,6571.2,4.56257,0.898717,1,0.462184874,0.369747899,0.100840336,0.067226891,1.5,0,0,0,361,0.546969697,0.168067227,0.537815126,26.42877448,17.053543,39.49886
12236,linker104_C_linker35_C_nfa_relaxed.cif,21.38457,17.76354,0.257807,6031.03,3.40704,0.898708,1,0.580645161,0.290322581,0.064516129,0.064516129,1,0,0,0,625,0.72337963,0.129032258,0.418064516,21.82996508,20.479631,38.85855
12237,linker107_CH_linker37_N_lvt_relaxed_interp_2.cif,25.38421,16.78149,0.229621,6269.28,3.90905,0.898695,1,0.461538462,0.256410256,0.179487179,0.102564103,1.75,0,0,0,361,0.626736111,0.282051282,0.898461538,25.76081399,21.435669,42.12172
12238,linker91_NH_linker27_CH2_hcb_relaxed.cif,22.34819,20.31832,0.227783,6859.52,3.90311,0.898693,0,0.45,0.375,0.125,0.05,2.5,0,0,0,84.25,0.520061728,0.175,0.552,21.27699569,19.604414,41.88964
12239,linker111_NH_linker50_CO_npo_relaxed_interp_2.cif,21.06949,17.60651,0.224331,6596.02,3.98188,0.898683,1,0.484210526,0.357894737,0.105263158,0.042105263,2.5,0,0,0.010526316,319,0.577898551,0.147368421,0.464842105,22.78971033,20.147957,43.75464
12240,linker102_C_linker59_C_gis_relaxed.cif,23.21919,17.24643,0.223375,5771.26,3.96221,0.898669,1,0.569230769,0.369230769,0.061538462,0,0,0,0,0,385,0.650337838,0.061538462,0.187076923,20.27680574,19.824608,37.670082
12241,linker103_N_linker57_CH_dei-z_relaxed_interp_2.cif,34.69453,15.26582,0.244735,6053.33,3.59941,0.898655,1,0.569620253,0.303797468,0.101265823,0.025316456,4,0,0,0,1985,0.689236111,0.126582278,0.394936709,22.81327611,21.977127,38.571957
12242,linker99_C_linker79_C_gme_relaxed.cif,26.63212,20.19023,0.2177,6207.72,4.08672,0.898652,1,0.541666667,0.375,0.083333333,0,0,0,0,0,385,0.616987179,0.083333333,0.253333333,25.84451603,19.54713,37.968822
12243,linker103_C_linker2_C_unc_relaxed.cif,19.52624,19.09642,0.24986,6509.22,3.50493,0.898651,1,0.627118644,0.338983051,0,0.033898305,0,0,0,0,217,0.733108108,0.033898305,0.116610169,22.91960563,20.964672,39.270542
12244,linker104_N_linker53_CH_qtz_relaxed.cif,19.44555,17.8858,0.214398,7003.08,4.16981,0.898637,1,0.465116279,0.395348837,0.093023256,0.046511628,2,0,0,0,253,0.527083333,0.139534884,0.442790698,24.67200628,19.599724,42.422024
12245,linker111_C_linker80_C_unj_relaxed.cif,22.46333,22.08038,0.202707,6561.91,4.40716,0.898632,1,0.481927711,0.43373494,0.048192771,0.024096386,2,0,0,0.012048193,127,0.529166667,0.072289157,0.22939759,28.64699054,16.683033,42.440422
12246,linker100_CH_linker52_N_unj_relaxed.cif,17.78439,16.98448,0.249836,6144.7,3.53231,0.898628,1,0.5,0.323529412,0.117647059,0.058823529,2,0,0,0,505,0.618872549,0.176470588,0.56,22.91343725,20.42943,43.074875
12247,linker98_N_linker68_CH_lvt_relaxed_interp_4.cif,23.01386,19.3641,0.255209,6242.11,3.4349,0.898611,1,0.528301887,0.301886792,0.132075472,0.037735849,3.5,0,0,0,1169,0.65234375,0.169811321,0.531320755,21.70858773,20.68089,34.592655
12248,linker105_C_linker4_C_rho_relaxed.cif,38.7045,18.37871,0.228732,5564.5,3.92031,0.898602,1,0.545454545,0.272727273,0.045454545,0.136363636,0.333333333,0,0,0,841,0.730034722,0.181818182,0.607272727,24.80588585,20.112812,37.976124
12249,linker101_CH2_linker79_NH_qtz_relaxed.cif,16.00342,15.50122,0.194507,7406.53,4.63376,0.898598,1,0.416666667,0.444444444,0.138888889,0,0,0,0,0,139,0.386111111,0.138888889,0.422222222,25.45801434,18.762127,42.645107
12250,linker107_N_linker5_CH_nfa_relaxed.cif,17.97237,15.46519,0.228829,7640.77,3.8475,0.898597,1,0.484848485,0.424242424,0.090909091,0,0,0,0,0,397,0.516927083,0.090909091,0.276363636,21.8559221,20.2915,37.413967
12251,linker109_N_linker67_CH_unc_relaxed_interp_2.cif,20.78796,18.31272,0.234536,6885.01,3.77758,0.898595,1,0.52,0.32,0.106666667,0.053333333,2,0,0,0,201,0.644230769,0.16,0.507733333,21.11664644,20.712917,42.39088
12252,linker98_CH_linker85_N_sql_relaxed.cif,21.88681,20.20616,0.24365,7047.29,3.61124,0.898594,0,0.535714286,0.339285714,0.107142857,0.017857143,6,0,0,0,115,0.638888889,0.125,0.387142857,22.03030873,20.633678,37.45523
12253,linker96_C_linker13_C_kgd-a_relaxed.cif,25.87528,24.06652,0.209351,6562.1,4.22917,0.898592,0,0.52173913,0.434782609,0.043478261,0,0,0,0,0,730,0.563271605,0.043478261,0.132173913,18.7031684,17.713821,35.436012
12254,linker98_CH2_linker62_NH_sql_relaxed.cif,21.47076,20.22829,0.242891,7291.41,3.6138,0.898592,0,0.517857143,0.357142857,0.125,0,0,0,0,0,104.5,0.600574713,0.125,0.38,18.89771391,20.869251,39.63468
12255,linker104_N_linker32_CH_rac_relaxed_interp_2.cif,19.60773,15.3125,0.24535,7178.98,3.59976,0.898591,1,0.461538462,0.333333333,0.153846154,0.051282051,3,0,0,0,321,0.557291667,0.205128205,0.644102564,23.31482011,21.853935,41.376427
12256,linker102_NH_linker74_CH2_dia_relaxed.cif,17.3412,15.39569,0.216537,6985.82,4.11625,0.898589,1,0.472527473,0.395604396,0.087912088,0.043956044,2,0,0,0,185,0.537790698,0.131868132,0.418461538,24.73687769,20.854342,39.850872
12257,linker103_C_linker88_C_ana_relaxed.cif,23.49181,16.40659,0.220662,5788.2,4.04683,0.898584,1,0.606557377,0.327868852,0,0.06557377,0,0,0,0,1297,0.730292793,0.06557377,0.22557377,24.65483942,19.946648,38.79841
12258,linker103_C_linker49_C_atn_relaxed.cif,31.83563,24.27862,0.240026,5282.02,3.68443,0.89858,1,0.611940299,0.298507463,0.059701493,0.029850746,2,0,0,0,961,0.732469512,0.089552239,0.284179104,18.80777449,20.45064,38.014175
12259,linker109_NH_linker103_CH2_bbb_relaxed.cif,20.0809,16.65552,0.240116,6478.18,3.63507,0.898579,1,0.56462585,0.408163265,0.027210884,0,0,0,0,0,313,0.628514056,0.027210884,0.082721088,22.32209135,20.101826,37.04657
12260,linker109_C_linker95_C_dmd_relaxed_interp_3.cif,22.33437,17.3936,0.216461,6438.55,4.08396,0.898577,1,0.594405594,0.405594406,0,0,0,0,0,0,337,0.660784314,0,0,23.20497689,18.275537,44.190613
12261,linker100_C_linker65_C_rho_relaxed.cif,38.5124,17.72204,0.235508,5884.57,3.79062,0.898571,1,0.6,0.15,0.2,0.05,4,0,0,0,913,0.792534722,0.25,0.78,24.18573653,21.99467,41.323463
12262,linker103_NH_linker24_CH2_crb_relaxed_interp_2.cif,22.54435,16.29587,0.210467,7034.37,4.26718,0.898571,1,0.504761905,0.342857143,0.076190476,0.076190476,1,0,0,0,529,0.623820755,0.152380952,0.493714286,24.0456316,18.947098,43.43569
12263,linker100_CH_linker7_N_umc_relaxed_interp_2.cif,24.31964,17.47531,0.224732,6833.58,3.94684,0.898566,1,0.5,0.40625,0.0625,0.03125,2,0,0,0,577,0.563476563,0.09375,0.2975,23.21626161,20.477503,37.46438
12264,linker109_C_linker44_C_unj_relaxed.cif,19.20089,18.24662,0.237613,7476.79,3.69761,0.898565,1,0.52688172,0.387096774,0.043010753,0.043010753,1,0,0,0,181,0.615646259,0.086021505,0.278709677,22.75274513,21.749262,41.562378
12265,linker98_C_linker87_C_gis_relaxed_interp_3.cif,20.3845,16.20409,0.25823,6106.97,3.35847,0.898565,1,0.595744681,0.361702128,0.042553191,0,0,0,0,0,1825,0.678943452,0.042553191,0.129361702,20.84338146,20.230564,36.202396
12266,linker102_N_linker2_CH_gis_relaxed_interp_2.cif,18.20869,15.5779,0.248291,7164.76,3.53568,0.898564,1,0.558441558,0.363636364,0.051948052,0.025974026,2,0,0,0,897,0.651889535,0.077922078,0.247272727,23.18119959,21.545294,41.33768
12267,linker97_C_linker17_C_qtz_relaxed_interp_2.cif,22.31168,15.60051,0.226749,6633.3,3.92698,0.898563,1,0.541176471,0.341176471,0.070588235,0.047058824,1.5,0,0,0,361,0.653985507,0.117647059,0.376470588,24.26828068,20.558168,41.80327
12268,linker97_C_linker53_C_sql_relaxed.cif,24.37052,23.43672,0.237459,6444.95,3.68863,0.898561,0,0.554216867,0.397590361,0.048192771,0,0,0,0,0,172,0.623188406,0.048192771,0.146506024,17.25074098,18.581266,34.033684
12269,linker98_C_linker88_C_uon_relaxed_interp_2.cif,19.55502,16.93262,0.249794,6245.76,3.50634,0.898555,1,0.571428571,0.346938776,0.040816327,0.040816327,1,0,0,0,457,0.680059524,0.081632653,0.264489796,22.79964317,20.390501,38.772903
12270,linker107_N_linker84_CH_kgm_relaxed.cif,20.10597,17.92132,0.276408,7404.95,3.13486,0.89855,0,0.444444444,0.333333333,0.222222222,0,0,0,0,0,109,0.50462963,0.222222222,0.675555556,22.09223514,25.70029,39.309563
12271,linker104_C_linker1_C_ulj_relaxed.cif,17.73321,15.48716,0.227921,5650.58,3.90179,0.898541,1,0.52173913,0.347826087,0.043478261,0.086956522,0.5,0,0,0,745,0.646701389,0.130434783,0.431304348,24.78978199,19.459215,41.6331
12272,linker98_N_linker59_CH_lvt_relaxed_interp_4.cif,24.24639,19.86398,0.23912,5765.89,3.68552,0.898541,1,0.537037037,0.351851852,0.111111111,0,0,0,0,0,1153,0.621228448,0.111111111,0.337777778,21.5641778,19.950071,37.0347
12273,linker109_CH_linker80_N_sra_relaxed_interp_2.cif,25.28924,23.72642,0.202369,6917.35,4.41994,0.89853,1,0.473684211,0.421052632,0.084210526,0.021052632,4,0,0,0,369,0.5125,0.105263158,0.328421053,26.48397429,18.171902,38.592297
12274,linker102_NH_linker65_CO_dia_relaxed.cif,16.82423,15.3724,0.227946,6711.69,3.91645,0.898525,1,0.544303797,0.253164557,0.151898734,0.050632911,3,0,0,0,241,0.700581395,0.202531646,0.635949367,24.4553118,20.605734,45.190228
12275,linker103_C_linker16_C_unh_relaxed_interp_2.cif,21.00267,16.25212,0.237482,6831.92,3.71641,0.898507,1,0.576470588,0.376470588,0.047058824,0,0,0,0,0,769,0.653911565,0.047058824,0.143058824,21.73566013,20.611149,41.949665
12276,linker102_CH2_linker53_NH_sra_relaxed.cif,20.76905,17.11538,0.195209,6754.92,4.58944,0.898504,1,0.47826087,0.452173913,0.069565217,0,0,0,0,0,217,0.493181818,0.069565217,0.211478261,24.69228538,17.147165,36.450798
12277,linker91_C_linker87_C_tth-a_relaxed.cif,24.55805,23.10412,0.298477,6784.42,2.86461,0.898492,0,0.571428571,0.285714286,0.142857143,0,0,0,0,0,892,0.688271605,0.142857143,0.434285714,22.43920118,24.887428,33.40609
12278,linker100_CH_linker23_N_lvt_relaxed_interp_2.cif,25.41472,18.08294,0.22835,6899.29,3.91189,0.898486,1,0.5,0.275,0.1,0.125,0.8,0,0,0,433,0.6765625,0.225,0.734,23.88971498,20.857212,40.48578
12279,linker110_C_linker27_C_tzs_relaxed.cif,25.90944,20.58236,0.239855,5910.98,3.66464,0.898483,1,0.513513514,0.405405405,0.027027027,0.054054054,0.5,0,0,0,361,0.59375,0.081081081,0.268108108,23.01427678,20.338625,39.47968
12280,linker108_NH_linker30_CH2_dia_relaxed_interp_2.cif,18.67599,17.42059,0.240706,6262.61,3.65259,0.898464,1,0.512820513,0.384615385,0.102564103,0,0,0,0,0,369,0.5765625,0.102564103,0.311794872,23.15406931,20.282124,41.308784
12281,linker100_N_linker65_CH_dei_relaxed_interp_2.cif,22.0296,18.84519,0.243457,6395.16,3.65452,0.898458,1,0.538461538,0.192307692,0.230769231,0.038461538,6,0,0,0,1281,0.71484375,0.269230769,0.833846154,23.87064678,20.537973,42.048615
12282,linker98_N_linker48_CH_dmp_relaxed_interp_2.cif,17.85141,15.49919,0.255279,7291.39,3.41063,0.898456,1,0.53968254,0.365079365,0.095238095,0,0,0,0,0,673,0.618566176,0.095238095,0.28952381,20.98140735,22.035011,38.57922
12283,linker91_CH2_linker27_NH_hcb_relaxed.cif,22.8913,22.21575,0.22883,6897.48,3.88454,0.898453,0,0.45,0.375,0.125,0.05,2.5,0,0,0,84.25,0.520061728,0.175,0.552,21.07321744,19.630701,40.49856
12284,linker99_N_linker61_CH_krr_relaxed.cif,18.99904,16.8268,0.279744,7619.78,3.08918,0.898453,0,0.48,0.32,0.2,0,0,0,0,0,203.5,0.565277778,0.2,0.608,23.06161627,27.06906,33.406754
12285,linker109_CH_linker93_N_mjb_relaxed_interp_2.cif,22.21879,19.22834,0.23027,6383.87,3.81256,0.898446,1,0.56626506,0.385542169,0.048192771,0,0,0,0,0,481,0.63962766,0.048192771,0.146506024,23.1143393,20.219551,42.23582
12286,linker106_CO_linker72_NH_und_relaxed.cif,20.57673,19.19124,0.22633,6111.31,3.98516,0.898444,1,0.4,0.257142857,0.171428571,0.171428571,1,0,0,0,513,0.572544643,0.342857143,1.110857143,24.82794706,20.101912,46.668938
12287,linker104_CO_linker36_NH_unc_relaxed_interp_2.cif,22.13649,17.53311,0.242127,6604.59,3.66576,0.898442,1,0.5,0.30952381,0.095238095,0.095238095,1,0,0,0,217,0.645833333,0.19047619,0.617142857,24.06457956,20.772486,41.407455
12288,linker111_NH_linker16_CO_qtz_relaxed_interp_2.cif,20.72555,17.37351,0.211168,6289.73,4.24969,0.89844,1,0.495238095,0.380952381,0.076190476,0.038095238,2,0,0,0.00952381,181,0.580128205,0.114285714,0.362666667,27.03538709,17.980747,40.300278
12289,linker92_CH_linker5_N_kgd-a_relaxed.cif,18.6011,16.72504,0.220871,8362.42,3.98051,0.898439,0,0.5,0.428571429,0.071428571,0,0,0,0,0,406,0.537037037,0.071428571,0.217142857,17.70479637,19.636406,37.975876
12290,linker103_CO_linker27_NH_qtz_relaxed_interp_2.cif,24.19447,23.14822,0.228736,5573.78,3.90117,0.898424,1,0.542857143,0.323809524,0.057142857,0.076190476,0.75,0,0,0,232,0.678362573,0.133333333,0.435809524,24.44126085,19.677954,38.886875
12291,linker110_C_linker36_C_ull_relaxed.cif,30.25376,15.13076,0.271769,6065.91,3.17674,0.898421,1,0.529411765,0.411764706,0.058823529,0,0,0,0,0,1009,0.583912037,0.058823529,0.178823529,20.39146396,22.763224,31.470396
12292,linker100_CH_linker60_N_umc_relaxed_interp_2.cif,22.69845,17.42467,0.230868,6875.08,3.84203,0.898412,1,0.466666667,0.366666667,0.133333333,0.033333333,4,0,0,0,481,0.536830357,0.166666667,0.52,22.63491186,20.868067,39.271667
12293,linker105_CH_linker32_N_krr_relaxed.cif,25.30097,24.19984,0.260608,7458.99,3.36798,0.898411,0,0.473684211,0.342105263,0.157894737,0.026315789,6,0,0,0,301,0.557407407,0.184210526,0.570526316,21.74078311,24.096945,36.953323
12294,linker105_N_linker22_CH_unj_relaxed_interp_2.cif,17.99085,15.67422,0.235944,7032.32,3.75665,0.89841,1,0.526315789,0.315789474,0.078947368,0.078947368,1,0,0,0,319,0.664583333,0.157894737,0.511578947,22.92714816,20.77289,42.408207
12295,linker108_CH2_linker25_NH_lvt_relaxed_interp_2.cif,23.145,16.24129,0.236775,6746.69,3.74541,0.89841,1,0.488888889,0.333333333,0.088888889,0.088888889,1,0,0,0,433,0.615056818,0.177777778,0.576,23.40250609,20.503649,39.833866
12296,linker100_C_linker67_C_ulj_relaxed.cif,17.32811,15.41975,0.245956,5446.59,3.61203,0.898409,1,0.523809524,0.238095238,0.095238095,0.142857143,0.666666667,0,0,0,769,0.728219697,0.238095238,0.780952381,24.28644618,19.85976,41.749737
12297,linker106_N_linker29_CH_uoj_relaxed_interp_2.cif,25.12382,16.62859,0.220689,6968.85,4.06617,0.898406,1,0.425531915,0.319148936,0.170212766,0.085106383,2,0,0,0,337,0.5265625,0.255319149,0.810212766,24.35826624,21.448633,39.511948
12298,linker101_N_linker61_CH_uni_relaxed.cif,20.94359,20.15654,0.251671,7038.87,3.49948,0.898405,1,0.444444444,0.333333333,0.222222222,0,0,0,0,0,289,0.501736111,0.222222222,0.675555556,22.54002911,23.043833,37.730255
